CodProd,Desc. Prod.,CodBarra
1003598,DRAG MINI CUBO 70 LEITE EM PO,7896986216992
1003605,DRAG MINI CUBO 70 AVELA,7896986217333
1003640,CHOCOARTE 40 TEMPO CASA 1,7896986247187
1003641,CHOCOARTE 40 TEMPO CASA 3,7896986247552
1003642,CHOCOARTE 40 TEMPO CASA 2,7896986247378
1003643,CHOCOARTE 40 TEMPO CASA 5,7896986248573
1003644,CHOCOARTE 40 TEMPO CASA 6,7896986248603
1003645,CHOCOARTE 40 TEMPO CASA 4,
1003646,CHOCOARTE 40 TEMPO CASA 17,7896986251566
1003647,CHOCOARTE 40 TEMPO CASA 7,7896986250828
1003648,CHOCOARTE 40 TEMPO CASA 16,7896986251559
1003649,CHOCOARTE 40 TEMPO CASA 14,7896986251498
1003650,CHOCOARTE 40 TEMPO CASA 21,7896986253164
1003651,CHOCOARTE 40 TEMPO CASA 30,7896986254727
1003652,CHOCOARTE 40 TEMPO CASA 19,7896986252778
1003653,CHOCOARTE 40 TEMPO CASA 25,7896986253980
1003654,CHOCOARTE 40 TEMPO CASA 26,7896986253997
1003655,CHOCOARTE 40 TEMPO CASA 24,7896986253973
1003656,CHOCOARTE 40 TEMPO CASA 29,7896986254642
1003662,CHOCOARTE 40 TEMPO CASA 28,7896986254536
1003663,CHOCOARTE 40 TEMPO CASA 9,7896986251429
1003664,CHOCOARTE 40 TEMPO CASA 27,7896986254000
1003665,CHOCOARTE 40 TEMPO CASA 23,7896986253959
1003666,CHOCOARTE 40 TEMPO CASA 22,7896986253966
1003667,CHOCOARTE 40 TEMPO CASA 20,7896986252976
1003668,CHOCOARTE 40 TEMPO CASA 18,7896986251610
1003669,CHOCOARTE 40 TEMPO CASA 15,7896986251542
1003670,CHOCOARTE 40 TEMPO CASA 13,7896986251481
1003671,CHOCOARTE 40 TEMPO CASA 12,7896986251474
1003672,CHOCOARTE 40 TEMPO CASA 11,7896986251436
1003673,CHOCOARTE 40 TEMPO CASA 10,7896986251412
1003674,CHOCOARTE 40 TEMPO CASA 8,7896986251283
1003717,CX BB 80 CS DOCE CAFE,7896986240836
1003762,CX 47 SURPRESA BOB ESPONJA,7896986257926
1003763,CX 47 HARRY POTTER PIN,7896986257919
1003906,COPO GIFT 63 URS CARINHOSOS,7896986275449
1003946,LATA BOMBOM 100 ANGEL,7896986275876
1004075,CX 90 TABLETES BTB BC,7896986290633
1004145,CX LC LINGUA DE GATO 210G,7896986299377
1004170,TRUFA 108 MALETA PATRULHA SKYE,7896986288319
1004181,MALETA C TRUFA 108 PATRULHA CHASE,7896986288326
2001081,BISNAGA GLACE BRANCO 35G,7896986225666
2001082,BISNAGA GLACE LARANJA 35G,7896986225673
2001986,DISPLAY PETIT PARFAIT,7896986236921
2002880,AVENTAL MASTERCHEF 2020 CH,7896986253720
2002881,CHAPEU HP CH,7896986253737
2002884,CHAVEIRO SCOOBY DOO 2020 CH,7896986253775
2002885,DEDOCHE CREMILDA SORTIDO CH,7896986253782
2006330,COPO GIFT URS CARINHOSOS 63,7896986273889
1000000,AMENDOA DRAGEADO 150G,7896986237072
1000003,DRAG LANUT 150 AVELA,7896986237089
1000005,BYTES CHOC BCO CROC 100G,1000005
1000006,BYTES CHOCO LEITE CROCANTE 100G,1000006
1000007,BYTES CHOCO LEITE PASSAS 100G,1000007
1000011,CARAMELO CS CHOCOLATE 250G,7896986238369
1000024,CRESPUS BYTES 100 AO LEITE,7896986206177
1000043,GOTAS CS AO LEITE 70G,7896986235078
1000045,GOTAS CS MENTA 70G,7896986235092
1000058,GRANEL BB MORANGO LICOR 25G,7896986233180
1000123,DRAGEADO CACAU BAR LICOR 150G,7896986236778
1000125,CX MIAU 70 AO LEITE,7896986232282
1000142,PIRULITO DECORADO AO LEITE 24G,7896986231674
1000183,VOGAIS AO LEITE 70G,7896986234811
1000185,WAFFLE CARAMELO 35G,1000185
1000191,BB CEREJAO 23,7896986236037
1000194,MIAU ZERO LACTOSE 70G,7896986232299
1000196,TORRONE CASTANHA E PASSAS 100G,7896986235115
1000204,ICE BALLS 100G,7896986201646
1000211,COPOS CS CHOCOLATE AO LEITE 130G,7896986235290
1000289,GRANEL BB ST NEVADA,7896986203305
1000294,"BOMBOM CEREJA 13,5",7896986203329
1000494,COPOS CS CHOCOLATE BRANCO 130G,7896986235306
1000505,CHOCOLATE MENTA 50G,7896986204357
1000552,FONDUE BRIGADEIRO 410G,7896986206443
1000596,GRANEL BOMBOM MAIS LEITE 9G,7896986208218
1000672,BYTES AMENDOIM 100G,1000672
1000673,BYTES BRANCO COCO 100G,7896986210297
1000687,PICOLE MORANGO 47G,7896986210648
1000688,PICOLE TRUFA BRANCA 47G,7896986210631
1000689,PICOLE TRUFA TRAD 47G,7896986210600
1000692,CAIXA TRUFA LACREM GIANDUIA 160G,7896986210655
1000838,CREMMIO LACREME 190G,7896986208522
1000858,FONDUE 55% 400G,7896986213618
1000860,MACARRAO CHOCOLATE 350G,7896986213625
1000864,CHOCO EM PO CREMOSO 250G,7896986213656
1000865,CAPPUCCINO EM PO 250G,7896986213649
1000866,BYTES AMENDOIM BRANCO 100G,1000866
1000909,GRANEL GOTAS CS AO LEITE,7896986214318
1000910,MINI BYTES 100G,7896986213939
1000968,DRAGEADO BC AMENDOA 70% 150G,7896986215414
1000969,DRAGEADO CAFE 55% BENDITO 150G,7896986215407
1000989,BANANA COBERTA BRASIL GOSTO 155G,7896986214844
1000990,CASTANHA COBERTA BR A GOSTO 155G,7896986214851
1000994,BB CHOCO CREME BRULEE 2 LINHA,7896986215582
1000995,BOMBOM SUSHI WASABI 750G,7896986215599
1000999,BB SOMMEL PRALINE AVELA 750G 2L,7896986215643
1001000,BOMBOM MARACUJA SOMMELIER,7896986215629
1001001,BB SOMMELIER MORANGO 750G,7896986215636
1001002,BB COPINHO AVELA 750G 2L,7896986215650
1001022,CX C/ VISOR PQ PRINCIPE 190G,7896986216008
1001034,BB CHOCO GIANDUIA C MEL 750G 2L,7896986216411
1001035,C NOZES C B  750G 2L,7896986216428
1001036,BB CHOCO CREME AMENDOAS 750G 2L,7896986216503
1001037,BB CHOCO CARAM C SAL 750G 2L,7896986216497
1001058,BB CHOCO RHUM 750G 2L,7896986216565
1001089,GR BB COR FRUTAS VERM,7896986217180
1001090,GR BB COR MEIO AMARGO,7896986217197
1001091,GR BB LT CONDEN LIMAO,7896986217203
1001092,GR BB LT CONDEN MARAC,7896986217210
1001093,GR BB LT CONDEN MORAN,7896986217227
1001094,GR BB MERENGUE DE CEREJA,7896986217234
1001095,GR BB MERENGUE DE LIMAO,7896986217241
1001096,BB CORACAO MERENGUE MORANGO 750G,7896986217258
1001097,GR BB FRUTAS VERM,7896986217265
1001098,GR BB PERA CARAM,7896986217272
1001099,GR MINI MOUSSE CH,7896986217289
1001112,PACK CACAU&NUTS 120G,7896986217753
1001123,TABLETE PAO DE MEL 100G,7896986218965
1001129,BB ABACAXI COM HORT FRESH 750G,7896986218996
1001130,BB MORANG LIMAO FRESH 750G,7896986219016
1001131,BB GRAVIOLA FRESH750G,7896986219009
1001134,BB MARACUJA TRASNF 2LINHA 750G,7896986219283
1001174,CX BYTES CRESPUS CEREAL 90G,7896986219702
1001189,MINI CHOCO PAO DE MEL 2 LINHA,7896986220289
1001191,CHOCO PIMENTA E MEL 2 LINHA,7896986220296
1001192,BOMBOM WARMING,7896986220319
1001194,WAFFLE TIPO BELGA DE LIEGE N 70G,7896986220401
1001201,WAFFLE 70 BAUNILHA,7896986220173
1001203,TRUFINHAS SORTIDAS 200G,7896986220548
1001261,MARSHMALLOW COBERTO 450G 2L,7896986221392
1001266,MIAU INTERNACIONAL,7896986221446
1001277,MONTEBELLO MOUSSE DE MORANGO 90G,7896986221644
1001278,MONTEBELLO FEST MOUSSE MARAC 90G,7896986221651
1001282,DOCE GESTO MENSAGENS 135G,7896986221842
1001285,FONDUE LACREME 400G,7896986221712
1001296,BB STICK 18 MIL FOLHAS,7896986221415
1001297,BB STICK 18 PETIT GATEAU,7896986221422
1001302,DRAG CROCANTE INTER,7896986222092
1001304,BB AVELA TRANS 2LINHA,7896986222191
1001305,BB PANETTONE 2LINHA,7896986222207
1001306,STICK CAST CAJU 2 LINHA,7896986222214
1001307,BB STICK GELEIA MORANGO 750G 2L,7896986222221
1001326,BB CHOCOTECH CARAMELO 2 LINHA,7896986222740
1001327,BB MOUSSE DE LIMAO 737G 2LINHA,7896986222801
1001328,BB MOUSSE MARACUJA 737G 2LINHA,7896986222818
1001329,BB MOUSSE DE MORAN 737G 2LINHA,7896986222825
1001331,BB CHOC CEREJA SILVEST 2 LINHA,7896986222849
1001332,BB STICK MIL FOLHAS,7896986222863
1001333,BB STICK PETIT GATEAU 750G 2L,7896986222870
1001334,BB CHOC TORTA DE LIMAO 2 LINHA,7896986222856
1001336,TABLETE RECH CHURROS 100G,7896986223037
1001337,STICK CHURROS 18G,7896986223020
1001341,SABORES DE INVERNO 140G,7896986223310
1001342,CHOCOLATE EM PO PREMIUM 275G,7896986223303
1001343,CX BENDITO CACAO CANIVETE 150G,7896986223341
1001363,BYTES AMEND CHOC BCO 100G,7896986213878
1001364,DRAG BYTES 100 CROCANTE BRANCO,7896986206153
1001365,DRAGE BYT AMENDOIM AO LEITE 100G,7896986210303
1001366,DRAG BYTES 100 CROCANTE AO LEITE,7896986206146
1001367,DRAG BYTES 100 PASSAS AO LEITE,7896986206139
1001371,"BB TRU BRANCA 13,5G",7896986223631
1001375,CUBO PERS SONAE 140G,7896986223716
1001381,BB CHOC RED SAB CHOC 1KG,7896986223877
1001383,BB CHOC LACREME KIDS 1KG,7896986223891
1001385,BB RED CEREJA SILV 1KG,7896986223907
1001389,MINI CHOC RED M MAR 737G,7896986223976
1001390,MINI CHOC MOUS DE MOR 737G,7896986223969
1001391,MINI CHOC R MOUSSE LI 737G,7896986223952
1001392,TAB C MICAN BRANCA,7896986223983
1001395,TAB PAPAI NOEL,7896986223990
1001404,DEGUSTACAO BOMBOM GIANDUIA,7896986224249
1001433,CUBO PERS PRAIA DE BELAS 102G,7896986225079
1001449,CUBO PERS IGUATEMI 102G,7896986225017
1001488,BB PETIT DELI PETIT GATEAU 180G,7896986225802
1001543,MINI PETIT DELI PETIT GATEAU 45G,7896986226748
1001544,BOMBOM RED SPECULLOS 2 LINHA,7896986226847
1001545,BB STICK BC ESPECIARIA 18GX60UN,7896986226939
1001546,BB STICK BC MORANGO 18GX60UN,7896986226946
1001548,DRAGEADO NIBS 120G,7896986226915
1001556,BOMBOM STICK AVELA 2 LINHA,7896986226854
1001557,BOMBOM STICK COOKIES N CREAM 2 L,7896986226861
1001559,CX BBS CORACAO MAES 112,7896986229053
1001569,CORACAO MAES 52G,
1001578,CX TRUFAS SORTIDAS BC 135G,7896986227325
1001600,BB PETIT DELI MIL FOLHAS 180G,7896986228384
1001603,PETIT DELI TORTA HOLANDESA 180G,7896986228377
1001604,BB LIMAO SICILIANO 2 LINHA,7896986229398
1001605,BB COCO 2 LINHA,7896986229374
1001606,BB ABACAXI 2 LINHA,7896986229381
1001608,PETIT DELI PETIT GATEAU 2 LINHA,7896986229312
1001609,WAFFLE 83G,7896986229534
1001614,BB STICK MORANGO,7896986229718
1001615,PETIT DELI MIL FOLHAS 2 LINHA,7896986229695
1001616,BB STICK ESPECIARIA 2 LINHA,7896986229701
1001622,STICK PE DE MOLEQUE 18G,7896986229930
1001640,PETIT PARFAIT MIL FOLHAS CHOCO,7896986230646
1001641,PETIT PARFAIT MIL FOLHAS,7896986230639
1001642,PETIT PARFAIT CREME DE CEREJA,7896986230424
1001643,PETIT PARFAIT PACOCA,7896986230431
1001644,PETIT PARFAIT MACHIATTO,7896986230455
1001645,PETIT PARFAIT CHURROS,7896986230448
1001646,PETIT PARFAIT BEIJINHO,7896986230462
1001648,PETIT PARFAIT PIEMONT,7896986230486
1001649,PETIT PARFAIT DULCE DE LECHE,7896986230493
1001650,PETIT PARFAIT CAPPUCCINO,7896986230516
1001651,PETIT PARFAIT TORTA HOLANDESA,7896986230530
1001652,PETIT PARFAIT BRIGADEIRO,7896986230554
1001653,PETIT PARFAIT TRUFADO,7896986230578
1001654,PETIT PARFAIT TORTA MACA,7896986230585
1001655,PETIT PARFAIT CHEESECAKE MORANGO,7896986230592
1001656,PETIT PARFAIT ALFAJOR,7896986230608
1001657,PETIT PARFAIT PETIT GATEAU,7896986230615
1001658,PETIT PARFAIT TORT MARACUJA,7896986230721
1001659,PETIT PARFAIT BCO COOKIES CREAM,7896986230752
1001660,PETIT PARFAIT BEM CASADO,7896986230745
1001661,PETIT PARFAIT PETIT G CARAMELO,7896986230769
1001662,PETIT PARFAIT PASSAS AO RUM,7896986230776
1001663,PETIT PARFAIT TRES CHOCOLATES,7896986230783
1001673,FONDUE LACREME  250G,7896986231254
1001674,FONDUE LANUT  250G,7896986231247
1001682,BEPOP CARAMELO COM SAL 55% 100G,7896986231384
1001683,CX PA BEPOP CARAMELO COM SAL 55%,
1001684,BEPOP AO LEITE 100G,7896986231377
1001697,DRAG BC 150 AMENDOA 70%,7896986230059
1001703,BB PETIT DELI PETIT GATEAU,7896986232176
1001704,BB PETIT DELI TIRAMISSU,7896986232169
1001705,BB PETIT DELI STICK MIL FOLHAS,7896986232152
1001706,BB 78 PETIT DELI PISTACHE,7896986232145
1001707,BB PETIT DELI GELEIA MORANGO,7896986232138
1001708,BB PETIT DELI CREME BRULEE,7896986232107
1001709,BB PETIT DELI 80 COOKIES CREAM,7896986263927
1001710,BB PETIT DELI 79 BROWNIE,7896986263910
1001711,BB PETIT DELI 79 INTENSO,7896986232077
1001712,BB PETIT DELI FONDUE MORANGO 72GX12UN,7896986232183
1001738,BB PETIT DELI PERA CARAMELADA,7896986232848
1001741,BB SMAL BAL BOL CHOCOLA 750G 2L,7896986232954
1001744,BB SMALL BALL BOLO BRANCO 750,7896986232978
1001747,GRANEL BB SMAL BAL BOL CHOCOLATE,7896986232961
1001782,CX PERSON CANAIS 60G,7896986235153
1001833,BEPOP AO LEITE 70G,7896986238116
1001867,SLACK 315 LACREME AO LEITE,7896986243578
1001868,SLACK BENDITO CACAO 315G,7896986243561
1001896,BB PETIT DELI PISTACHE 2 LINHA,7896986240744
1001899,"BB LANUT 18,5 AVELA",7896986240942
1001902,BB GRANCHERIE 19,7896986241147
1001905,PETIT DELI SABORES JUNINOS 90G,7896986241499
1001908,BB PETIT DELI STICK AMENDOIM 90G,7896986241475
1001909,BEPOP AMENDOIM 70G,7896986241482
1001910,CHOCOLATE QUENTE COLHER 24G,7896986241529
1001911,BB PETIT DELI FRUTAS SILVESTRE,7896986241659
1001915,DEGUSTACAO SLACK BENDITO CACAO,7896986241772
1001916,DEGUST SLACK LACREME 315G,7896986241789
1001917,SLACK BENDITO CACAO 315G,7896986243561
1001918,SLACK LACREME AO LEITE 315G,7896986243578
1001920,POTE CLASSICOS BIGFER 240G,7896986241826
1001922,GRAO DE CACAU DRAGEADO 70%BC,7896986243110
1001923,DRAG BC 150 GRAO 34% PRALINE,7896986243127
1001949,BB PETIT DELI SPECULOOS 72G,7896986243134
1001950,CHOCOLATE CREMOSO RECEITAS 100G,7896986241642
1001961,BB PETIT DELI PRALINE AVELA 72G,7896986243639
1001977,SMALL BALL BOLO DE CHOCOLATE,7896986244117
1001978,SMALL BALL PAO DE MEL,7896986244094
1001979,SMALL BALL CARAMEL CHOCO,7896986244155
1001980,WAFER 80 BISC MIL FOLHAS,7896986268557
1002010,BB PETIT DELI STICK MIL FOLHAS,7896986244957
1002015,FONDUE LACREME 2019 200G,7896986245633
1002016,MOMENTO LACREME 200G,7896986245350
1002025,CHOCO PROFISSIONAL LACREME 1KG,7896986246548
1002026,CHOCO PROFISSIONAL BC 70% 1KG,7896986246555
1002035,BB CHOCOTECH COINTREAU 750G 2L,7896986247569
1002036,BB CHOCOTECH CONHAQUE 750G 2L,7896986247583
1002037,BB CHOCOTECH WHISKY 750G 2L,7896986247576
1002065,BB DAMASCO 2 LINHA 750G,7896986248306
1002079,KIT MOMENTO LACREME,7896986248634
1002085,NIBS BENDITOCACAO 80,7896986248863
1002091,BB PETIT DELI STICK MORANGO 72G,7896986248795
1002116,TRUFA CHERRY PEPPER  2L,7896986249464
1002118,PETIT PARFAIT PIEMONT,7896986249914
1002119,PAVE DE PANET E CHOCO,7896986249952
1002120,STICK NOZES 750G,7896986249921
1002132,"BB LACREME 6,5G",7896986250255
1002134,WAFFLE GOTAS DE CHOCOLATE 70G,7896986250101
1002135,PETIT DELI TORTINHAS JUNINAS,7896986250118
1002142,"LINHA PROFISSIONAL BENDITO 2,07K",7896986250583
1002143,"LINHA PROFISSIONAL LACREME 2,07K",7896986250538
1002179,CHOCOLATE PO CREMOSO LACREME 200,7896986250088
1002181,FONDUE LACREME 360,7896986250095
1002201,SLACK LANUT 315,7896986252693
1002240,"BB 12,5 COOKIES CREAM PETIT DELI",7896986251221
1002254,"BB 11,5 BRIGADEIRO PETIT DELI",7896986251207
1002255,"BB 12,5 PETIT GATEAU PETIT DELI",7896986252747
1002267,BB OVAL MIL FOLHAS 750G 2 LINHA,7896986253935
1002288,BB FONDUE DE MORANGO 2 LINHA,7896986253911
1002303,BOMBOM DOCE DE LEITE 750GX5UN 2L,7896986254703
1002313,BB PISTACHE E RUM 2 LINHA 750G,7896986253928
1002315,MONTEBELLO TRADIDICONAL 2L 360G,7896986253942
1002325,PETIT PARF COOKIES AND CREAM 2L,7896986255144
1002327,CX AMENDOA CACAU DRAG LACREME,7896986255212
1002328,AMENDOA CACAU DRAGEADA 70% 3KG,7896986255168
1002329,CX AMENDOA CACAU DRAGEADA 55%,7896986255205
1002404,TABLETE CAFE 5G 2021,7896986256424
1002421,BB PETIT DELI CAFE AVELA,7896986257322
1002423,BB STICK COOKIES N CREAM,7896986257353
1002424,DRAG BYTES 100 AO LEITE BRANCO,7896986257681
1002426,DRAG BYTES 100 IOGURTE MORANGO,7896986257674
1002430,PINHEIRO DE NATAL 2019 2L,7896986257315
1002431,PAPAI NOEL CAMISA VERMELHA  2L,7896986257308
1002432,TABLETE  MICANGA BRAN 1KG 2L,7896986257278
1002433,BB PETIT DELI 78 MIL FOLHAS,7896986263934
1002435,BB RE FONDUE MOR 2L,7896986257360
1002440,DRAG BYTES 100 PACOCA,bpaç
1002441,DRAG CLASSICOS DRINK 150 LICOR,7896986257827
1002466,TABLETE DOCE GESTO PROF,7896986258398
1002535,BB LANUT 750G,7896986260384
1002537,BB BENDITO CACAO NIBS 750G,7896986260377
1002560,BB CHOCOTECH WHISKY,7896986260940
1002561,BB CHOCOTECH TEQUILA,7896986260933
1002562,BB CHOCOTECH CAIPIRINHA,7896986260926
1002564,CX ANIMAL PLANET T-REX 135G,7896986261084
1002565,CX ANIMAL PLANET TRICERATOP 135G,7896986261060
1002580,DRAG CAIPIR DE LIMÃO 150GX9UND,7896986260896
1002650,BB PETIT DELI CHOC E MORANGO 72GX12UN,7896986262067
1002653,BB CEREJA 650G,7896986262173
1002654,BB GRANCHERIE 950G,7896986262166
1002659,PIRULITO DECORADO BELLAS 30G,7896986261718
1002665,PIRULITO CHOCOBICHOS 30G,7896986261725
1002753,CRESPUS COCO 750G 2L,7896986264214
1002754,CRESPUS MIX 750G 2L,7896986264221
1002761,FONDUE BENDITO CACAO 360,7896986264276
1002771,SORVETE MASSA CREME DE CEREJA,7896986264450
1002772,SORVETE MASSA PAÇOCA,7896986264436
1002773,SORVETE MASSA SABOR BROWNIE,7896986264443
1002779,BB CORA CHOCO RECH LEI 2 LINHA,7896986264597
1002780,BB CORA CHOCO MORANGO 2 LINHA,7896986264603
1002782,DRAG 150 MOCHACCINO,7896986264627
1002788,BB PETIT DELI TRUFADO AVELA 75G,7896986264719
1002797,CX 70 MIAU AO LEITE,7896986264238
1002806,KIT FESTAS TRUF DEC DIVERSAS 675GX5UN,7896986265099
1002812,BB QUADRADO 750G INTENSO,7896986265372
1002813,BB CORACAO DREAMS AVELA,7896986265396
1002814,MINI BOMBOM 750G MORANGO,7896986265389
1002819,BB MOUSSE SOR MAR E MOR 650G 2L,7896986265464
1002824,BB CORACAO 750G INTENSO 2L,7896986265617
1002838,CX ANIMAL PLANET JG MEMORIA 145G,7896986266300
1002840,FIBRALATA CHOCOMONSTROS 145 BRIG,7896986266386
1002843,DRAGEADO MOCHACCINO 1KG 2L,7896986266423
1002877,DRAG BYTES 100 3 CHOCOLATES,7896986267994
1002878,DRAG BYTES 100 HALLOWEEN,7896986267987
1002879,DRAG BYTES 100 BANOFFEE,7896986267970
1002892,CHOCOTECH QUADRA 750 LEITE 2L,7896986268267
1002899,"BB CHOCOTECH 1,5 DOCE DE LEITE",7896986268908
1002913,DRAG BYTES 100 PASSAS AO LEITE,7896986269691
1002918,DRAG 150 MARGARITA,7896986270093
1002952,BYT 100 PACOCA CS,
1002953,BB LC 2L ZERO LACTOSE,
1002954,TAB 100 MORANGO CS,
1002955,BYT 100 IOG MORANGO CS,
1002958,BB LC 2L ZERO LACTOSE,7896986270581
1002959,TAB 100 MORANGO CS,7896986270604
1002965,BYT 100 IOG MORANGO CS,7896986270659
1002968,DRAG BYTES 100 CROC AO LEITE,7896986271113
1002970,DRAG BYTES 100 PACOCA,7896986270666
1002993,BB PD 750 PACOQUINHA,7896986276828
1002994,MINI BB 750 BELGA,7896986276705
1002996,DRAG BYTES 100 CROCANTE BRANCO,7896986276316
1003001,MB 360 MILK MORANGO 2L,7896986276835
1003002,MB 360 MILK CHOCOLATE 2L,7896986276842
1003003,MB 360 MILK CAFE 2L,7896986276859
1003004,TAB MIC 750 AO LEITE,7896986277016
1003006,BB ARV 750 MIL FOLHAS,7896986277122
1003013,"BB 1,26 RECEITA BELGA",
1003020,FONDUE 360 MIL FOLHAS,7896986277764
1003021,DRAG 150 QUENTAO,7896986277771
1003040,DRAGEADO 100 BYTES SORTIDO,7896986277818
1003071,BB 750 CORACAO MACA DO AMOR 2L,7896986279348
1003073,BB QUAD 750 LEITE 2L,7896986279249
1003074,BB RED 750 INT C LARANJA 2L,7896986279232
1003082,WAFER 80 BISC LANUT,7896986279478
1003087,COOKIES 120 GOTAS AO LEITE,7896986279522
1003090,BISC 100 COB AO LEITE,7896986279492
1003099,DRAG BYTES 100 3 CHOCOLATES,7896986279669
1003100,TAB 100 CAST CAJU AO LEITE,7896986268007
1003103,TAB 130 MORANGO DREAMS,7896986268021
1003113,BISCOITO 100 COB CARAMELO,7896986280467
1003118,BISC 50 TRAD COB AO LEITE,7896986280788
1003130,DRAG BYTES 100 PACOCA,7896986281396
1003131,DRAG BYTES 100 NAPOLITANO,7896986281372
1003132,DRAG BYTES 100 HALLO,7896986281426
1003143,DRAG BYTES 100 AO LEITE,7896986281877
1003144,DRAG BYTES 100 AO LEITE BRANCO,7896986281884
1003145,DRAG BYTES 100 CROCANTE BRANCO,7896986281860
1003146,DRAG BYTES 100 PASSAS AO LEITE,7896986281853
1003162,MB 90 TRAD WB 100,7896986282188
1003163,DRAG 150 HARRY POTTER,7896986282553
1003183,WAFER 80 BISC PISTACHE,7896986283260
1003187,BIS COOKIES 120 DUO CHOCOLATE,7896986284083
1003190,BISC 100 DEGUST COB CARAMELIZADO,7896986284250
1003191,BISC 100 DEGUST COB TRADICIONAL,7896986284243
1003195,BIS 750G COB TRADICIONAL 2L,7896986284403
1003196,BIS 750G CARAMELIZADO 2L,7896986284397
1003209,CX 70 MIAU AO LEITE,7896986285523
1003255,MB 360 WB TRAD 2L,7896986287398
1003270,BB INTENSO 750 LARANJA 2L,7896986287404
1003279,DRAG BYTES 100 AMENDOIM,7896986287664
1003280,TAB LC 750 PINHEIRO 2L,7896986287442
1003281,BB 750 SABOR CEREJA 2L,7896986287428
1003282,BB 750 ARV DOCE DE LEITE 2L,7896986287411
1003285,CX 70 MIAU MEZZO,7896986288135
1003287,FONDUE 250 PISTACHE 2L,7896986288111
1003297,FONDUE M FOLHAS 250 AVELA 2L,7896986286056
1003309,BB CHOCOTECH 750 HOTEL BROWNIE,7896986289408
1003310,COP CHOC 750 HOTEL AVELA,7896986289439
1003311,BB SOME 750 HOTEL MARACUJA,7896986289385
1003312,BB 750 C FLOR SAL HOTEL CARAMELO,7896986289392
1003313,BB OVAL 750 CHOCO HOTEL PIST,7896986289415
1003314,BB CHOC 750 HOTEL TIRA,7896986289422
1003325,WAFER 80 BISC CAPPUCCINO,7896986290114
1003326,WAFER 80 BISC LIMAO,7896986290121
1003343,COOKIES 140 BISC DEC LIMAO,7896986290886
1003344,COOKIES 140 BISC BAN 3 CHOCO,7896986290893
1003345,COOKIES 40 BISC TRAD AO LEITE,7896986290923
1003346,CHOCOBISC 50 COB CARAMELIZADO,7896986290916
1003347,WAFER 80 BISC COB AO LEITE,7896986290879
1003353,"DEGUST 1,64 BB PIMENTA",7896986290572
1003356,BB 90 PETIT DELI ROMEU E JULIETA,7896986291296
1003369,CX 70 MIAU RECHEADO AO LEITE,7896986290794
1003378,BB 750 SORT BAUNILHA DOCE LEITE 2L,7896986291616
1003398,DRAG 500 LIC CEREJA PIMENTA 2L,7896986291425
1003399,DRAG 500 LIC CEREJA MENTOL 2L,7896986292224
1003405,PETIT DELI 750 RO E JULIETA 2L,7896986292576
1003406,OVO 300 COLHER AVELA 2L,7896986292637
1003407,OVO 300 COLHER PISTACHE 2L,7896986292644
1003411,DRAG BYTES 150 CL CROC AO LEITE,7896986292606
1003412,MINI CUBO BB 65 CL BRIGADEIRO,7896986292613
1003415,"TAB 1,04 RECH PACOCA 2L",7896986292682
1003416,MONTEBELLO 360 FRUTAS VERMELHAS 2L,7896986292729
1003436,TAB 30 URSINHOS CARINHOSOS,7896986292736
1003437,BB CHOCTECH STIC LC 750 AOLEI 2L,7896986295126
1003439,TABLETE 100 AO LEITE SNOOPY,7896986295188
1003440,TAB 54 HP VILOES,7896986292774
1003441,TAB 5 MONSTROS HALLOWEEN,7896986292781
1003442,BB CHOCOTECH 750 PIMENTA,7896986295065
1003443,LATA 108 HAPPEE BIRTHDAE HARRY,7896986296178
1003448,BISC 100 HARRY POTTER,7896986292750
1003451,DRAG 100 CHOCOMONSTRO,7896986294235
1003452,CHOCOARTE 40 DIA DOS PAIS,7896986296284
1003456,TABLETE 100 AO LEITE SNOOPY VERM,7896986296437
1003457,TABLETE 100 AO LEITE SNOOPY VERD,7896986296420
1003462,CHOCOWAFER LEITE ACOMP CAFE 80G,7896986296291
1003468,CX 80 CS PROFESSORES,7896986294259
1003492,DRAGEADO 500 LICOR DE CEREJA 2L,7896986298493
1003509,PEDACOS COOKIES 500 BISC CHOC 2L,7896986299520
1003510,SLACK 315 PISTACHE,7896986299490
1003513,PEDACOS COOKIE 500 BISC LIMAO 2L,7896986299537
1003514,PEDACOS WAFER 500 BISC LEITE 2L,7896986299544
1003522,COOKIE BISC PEDACOS 500 AMEND 2L,7896986299858
1003523,BB  750 MIL FOLHAS LIMAO 2L,7896986210716
1003549,MINISHOW 750 PISTACHE 2L,7896986213786
1003578,COOKIE 500 PEDACOS 2L,7896986216985
1003588,BISCOITO RED BANHO DE FUNDO 2L,7896986216961
1003597,SORV 40 PISTACHE,7896986211690
1003604,PANETTONE FRUTAS 450 2L,7896986216954
1003607,WAFER 500 BISC PEDACOS PISTACHE 2L,7896986299865
1003608,"TRU 13,5 LACREME MEZZO",7896986216053
1003631,BISC 750 HARRY POTTER 2L,7896986218354
1003632,CX 70 MIAU AO LEITE,7896986233777
1003633,CX 70 MIAU MEZZO,7896986233784
1003634,CX 70 MIAU RECHEADO AO LEITE,7896986233760
